[ 2017-05-17T16:36:53+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | SQL: SHOW COLUMNS FROM `czxy_privilege` [ RunTime:0.002318s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | SQL: SHOW COLUMNS FROM `czxy_roleadmin` [ RunTime:0.002112s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8] Use of undefined constant czxy_ - assumed 'czxy_' Db.class.php(660) : regexp code 第 1 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | NOTIC: [8] Use of undefined constant czxy_ - assumed 'czxy_' Db.class.php(660) : regexp code 第 1 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | SQL: SELECT DISTINCT c.id,c.priname,c.modulename,c.controllername,c.actionname,c.parentid FROM czxy_roleadmin a LEFT JOIN czxy_rolepri b ON b.rid=a.rid
                    LEFT JOIN czxy_privilege c ON c.id=b.pid
                     WHERE ( a.aid = '5' )  [ RunTime:0.002397s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Run ParseTemplate Behavior [ RunTime:0.025760s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025821s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Tag[ view_filter ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Run ContentReplace Behavior [ RunTime:0.000489s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Run TokenBuild Behavior [ RunTime:0.000553s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000179s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000521s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001957s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Tag[ view_end ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000415s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000474s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ route_check ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run CheckRoute Behavior [ RunTime:0.000559s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ route_check ] --END-- [ RunTime:0.000629s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ app_begin ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000518s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000576s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ view_template ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run LocationTemplate Behavior [ RunTime:0.000188s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ view_template ] --END-- [ RunTime:0.000242s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ view_parse ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8] Undefined index: lastip 63a16aed536409667bc2bb138cd559ae.php 第 19 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | NOTIC: [8192] mysql_get_server_info(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead 63a16aed536409667bc2bb138cd559ae.php 第 28 行.
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run ParseTemplate Behavior [ RunTime:0.009137s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009225s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ view_filter ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run ContentReplace Behavior [ RunTime:0.000395s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run TokenBuild Behavior [ RunTime:0.000773s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000457s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run ShowRuntime Behavior [ RunTime:0.000632s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002503s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ view_end ] --START--
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Run ShowPageTrace Behavior [ RunTime:0.000460s ]
[ 2017-05-17T16:38:41+08:00 ] /health/Admin.php/Index/copy | INFO: Tag[ view_end ] --END-- [ RunTime:0.000529s ]
[ 2017-05-17T16:38:44+08:00 ] /health/Admin.php/Stu/index | INFO: Tag[ route_check ] --START--
[ 2017-05-17T16:38:44+08:00 ] /health/Admin.php/Stu/index | INFO: Run CheckRoute Behavior [ RunTime:0.000505s ]
[ 2017-05-17T16:38:44+08:00 ] /health/Admin.php/Stu/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000567s ]
[ 2017-05-17T16:38:44+08:00 ] /health/Admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-17T16:38:44+08:00 ] /health/Admin.php/Stu/index | INFO: Tag[ app_begin ] --START--
[ 2017-05-17T16:38:44+08:00 ] /health/Admin.php/Stu/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000325s ]
[ 2017-05-17T16:38:44+08:00 ] /health/Admin.php/Stu/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000363s ]
[ 2017-05-17T16:38:44+08:00 ] /health/Admin.php/Stu/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
